threshold,recall,precision,f1,auc_pr,auc_roc,predicted_positive_rate,false_positive,false_negative
0.10764414273545257,0.8524996556948079,0.2099871090304634,0.3369716105500966,0.27498664927354705,0.7461722660060466,0.5200225805313481,23288,1071
0.11450121753771608,0.8416196116237433,0.21138014527845037,0.33789499875590945,0.27498664927354705,0.7461722660060466,0.5100024697456162,22799,1150
0.12207264198833975,0.8282605701693981,0.212186430511943,0.33782721042579483,0.27498664927354705,0.7461722660060466,0.5,22329,1247
0.1309231963627605,0.8149015287150531,0.213025633640553,0.33775722807317976,0.27498664927354705,0.7461722660060466,0.4899975302543838,21859,1344
0.13907427661494662,0.8033328742597439,0.21436183896218441,0.3384195869111163,0.27498664927354705,0.7461722660060466,0.48003034258899907,21378,1428
0.14764165256704118,0.7906624431896433,0.2154868253134149,0.33867209391499276,0.27498664927354705,0.7461722660060466,0.4699925907631514,20901,1520
0.15623001378689658,0.7784051783500895,0.21675103543488264,0.33908270090290066,0.27498664927354705,0.7461722660060466,0.4600077620576509,20424,1609
0.16686091250585,0.7660101914336869,0.21804069152063976,0.3394568202624352,0.27498664927354705,0.7461722660060466,0.45000529231203473,19947,1699
0.1775996637027046,0.7511362071340035,0.21866730815491942,0.33872620563301553,0.27498664927354705,0.7461722660060466,0.44000282256641854,19488,1807
0.18751261156095392,0.7388789422944498,0.2201025641025641,0.3391705651789101,0.27498664927354705,0.7461722660060466,0.4300003528208023,19010,1896
0.19793522574662473,0.7278611761465363,0.2219842069892473,0.3402104992114326,0.27498664927354705,0.7461722660060466,0.4199978830751861,18523,1976
0.2084591737296403,0.7175320203828673,0.22417279807237211,0.3416169431512688,0.27498664927354705,0.7461722660060466,0.4099954133295699,18031,2051
0.2194144388555147,0.7052747555433136,0.22584343991179714,0.342129877071085,0.27498664927354705,0.7461722660060466,0.4000105846240694,17554,2140
0.23087347921388482,0.692742046550062,0.2275194499728605,0.3425380503251728,0.27498664927354705,0.7461722660060466,0.3900081148784532,17078,2231
0.2415428503655505,0.6793830050957168,0.22900515296411494,0.3425456565516284,0.27498664927354705,0.7461722660060466,0.380005645132837,16608,2328
0.25192243703873574,0.6668502961024653,0.230857251835606,0.34297857269346554,0.27498664927354705,0.7461722660060466,0.37000317538722083,16132,2419
0.26298650775580945,0.6525272001101776,0.23217523398833734,0.34248951857741794,0.27498664927354705,0.7461722660060466,0.36000070564160463,15669,2523
0.2728458585741423,0.6376532158104944,0.23336693548387097,0.34168480867864653,0.27498664927354705,0.7461722660060466,0.34999823589598844,15210,2631
0.28232095679129293,0.6226415094339622,0.23457686919524723,0.34077033240370846,0.27498664927354705,0.7461722660060466,0.33999576615037225,14752,2740
0.29217885623522694,0.6052885277509985,0.2349387929652002,0.33849353049907577,0.27498664927354705,0.7461722660060466,0.33001093744487175,14312,2866
0.3017769020708054,0.589175044759675,0.23583241455347298,0.33683713239636237,0.27498664927354705,0.7461722660060466,0.32000846769925556,13862,2983
0.3116658587203451,0.5716843409998623,0.2362146474705514,0.3342997503422727,0.27498664927354705,0.7461722660060466,0.31000599795363937,13422,3110
0.3209320669387026,0.5559840242390856,0.23738680465717982,0.3327152099559072,0.27498664927354705,0.7461722660060466,0.3000035282080231,12969,3224
0.3294205246907896,0.5417986503236469,0.23930896039905103,0.3319831223628692,0.27498664927354705,0.7461722660060466,0.2900010584624069,12505,3327
0.33934805675092994,0.5259606114860212,0.24061239919354838,0.33017766826611333,0.27498664927354705,0.7461722660060466,0.27999858871679073,12053,3442
0.34910092272471716,0.511086627186338,0.24246978111728193,0.328901887795799,0.27498664927354705,0.7461722660060466,0.26999611897117454,11594,3550
0.3589660946892179,0.49332047927282746,0.24302869936902097,0.3256363636363636,0.27498664927354705,0.7461722660060466,0.26001129026567404,11157,3679
0.3681367189011061,0.47803332874259746,0.2449195596951736,0.32389306210049923,0.27498664927354705,0.7461722660060466,0.25000882052005785,10701,3790
0.376982883183396,0.4632970665197631,0.24726203601617053,0.3224384165628295,0.27498664927354705,0.7461722660060466,0.24000635077444166,10241,3897
0.38769832094351964,0.44745902768213747,0.24919466175793833,0.3201142913444012,0.27498664927354705,0.7461722660060466,0.23000388102882546,9789,4012
0.3988573237099263,0.4303814901528715,0.2505813487290514,0.31674437461990673,0.27498664927354705,0.7461722660060466,0.22000141128320927,9346,4136
0.41061474738637194,0.41509433962264153,0.25319220430107525,0.31453169840855727,0.27498664927354705,0.7461722660060466,0.20999894153759305,8890,4247
0.4210586376210612,0.39870541247762015,0.25533603810195804,0.311307059519329,0.27498664927354705,0.7461722660060466,0.20001411283209258,8443,4366
0.4344457480159969,0.3828673736399945,0.2581004549252623,0.308340727595386,0.27498664927354705,0.7461722660060466,0.1900116430864764,7991,4481
